"Humboldt State University","colleges","167719","92115","2820","167719","51","Bates St 5721 Apt 110","","Humboldt State University"
"","individuals","167720","95841","2820","167720","1","","",""
"","individuals","167721","95521","2820","167721","3","","",""
"","individuals","167722","95521","2820","167722","1","","",""
"","individuals","167723","90045","2820","167723","1","","",""
"","individuals","167724","95521","2820","167724","1","","",""
"Earthquake county","colleges","167725","90042","2820","167725","2","","","Humboldt State University"
"","individuals","167726","95519","2820","167726","3","","",""
"","individuals","167727","92582","2820","167727","1","","",""
"","individuals","167728","95521","2820","167728","1","","",""
"","individuals","167729","95521","2820","167729","1","","",""
"","individuals","167730","95521","2820","167730","2","","","Geology"
"","individuals","167731","95519-3874","2820","167731","6","","",""
"","individuals","167732","92078","2820","167732","1","","",""
"","individuals","167733","95901","2820","167733","1","","",""
"","individuals","167734","93301","2820","167734","1","","",""
"","individuals","167735","95521","2820","167735","1","","",""
"","individuals","167736","90746","2820","167736","1","","",""
"HSU","colleges","167737","95051","2820","167737","41","2615 Taft Ave","",""
"","individuals","167738","95521","2820","167738","1","","",""
"","individuals","167739","95521","2820","167739","1","","",""
"","individuals","167740","92624","2820","167740","3","","",""
"Pacific Gardens Medical Center","healthcare","167741","90716","2820","167741","18","21530 Pioneer Blvd.","","Pacific Gardens Medical Center"
"Campbell CERT- Hamann Park","preparedness","167742","95008","2820","167742","10","","","Campbell CERT"
"Imperial Valley Desert Museum","museums","56846","92259","2820","167743","5","11 Frontage Road","",""
"William S. Hart Union High School District","schools","1709","91350","2820","167744","25520","21380 Center Pointe Parkway","","William S. Hart Union High School District"
"White Wings Hospice, Inc.","healthcare","167745","91006","2820","167745","10","444. E. Huntington Drive,","Suite 309",""
"Marshall Medical Center","healthcare","167746","95667","2820","167746","500","1100 Marshall Way","","Marshall Medical Center"
"The Ruth Group","businesses","167747","90045","2820","167747","5","","",""
"Livingstone Home Health Services, Inc","healthcare","142753","90621","2820","167748","15","6301 Beach Blvd. Suite 212","",""
"ARA Kaweah Dialysis Center","healthcare","167749","93277","2820","167749","10","3446 S Mooney Blvd","","ARA Kaweah Dialysis Center"
"","individuals","167750","92270","2820","167750","2","","",""
"Providence Cedars Sinai Tarzana","healthcare","148397","91356","2820","167751","500","18321 Clark St","","Providence Health Systems"
"Berkeley Addiction Treatment Services","healthcare","129374","94702","2820","167752","15","2975 Sacramento St","","Berkeley Addiction Treatment Services"
"Robert Bosch, LLC","businesses","167753","91761","2820","167753","14","","",""
"Therapeutic Home Healthcare","healthcare","167754","93710","2820","167754","14","5150 N. 6th Street Ste 110","",""
"","individuals","167755","90026","2820","167755","2","","",""
"Healthright360","healthcare","167756","94103","2820","167756","1400","1563 Mission","4th Floor","Healthright360"
"Virgil Rehabilitation & Skilled Nursing Center","seniors","167757","90029","2820","167757","50","975 N Virgil Ave","",""
"","individuals","167758","94546","2820","167758","2","","",""
"Beach Cities Orthopedics Surgery Center","healthcare","131374","90266","2820","167760","12","400 s sepulveda blvd","#110","Beach Cities Orthopedics Surgery Center"
"","individuals","167761","90255","2820","167761","3","","",""
"","individuals","167762","92629","2820","167762","2","","",""
"Outpatient Surgery Center of Beverly Hills","healthcare","167763","90210","2820","167763","15","433 n Camden dr #1170","",""
"Silverado Hospice Los Angeles","healthcare","159622","91436","2820","167764","45","15821 Ventura Blvd Suite 515","",""
"","individuals","167765","90501","2820","167765","4","","",""
"Ocean View Hospice","healthcare","167766","90680","2820","167766","8","12362 Beach Blvd.","Ste. 22","Ocean View Hospice"
"","individuals","167767","92704","2820","167767","4","","",""
"Unified Care Providers, Inc.","healthcare","167405","92618","2820","177685","8","6 Venture","Suite 210",""
"Windsor Terrace Healthcare Center","healthcare","167769","91405","2820","167769","150","7447 Sepulveda Blvd.","","Windsor Terrace Healthcare Center"
"Bishop Care Center","seniors","136020","93514","2820","167770","55","151 Pioneer Lane","",""
"Bridge Home Health High Desert","healthcare","167771","92395","2820","167771","15","12250 Hesperia Rd","Suite 214","Bridge Home Health and Hospice"
"True Care Home Health Services, Inc","healthcare","158496","91303","2820","167772","5","7355 Topanga Canyon Blvd","",""
"True Care Hospice, Inc","healthcare","157328","91303","2820","167773","10","7355 Topanga Canyon Blvd","",""
"","individuals","167774","92617","2820","167774","4","","",""
"PCS Surgery Center","healthcare","167775","91105","2820","167775","10","542 S FAIR OAKS AVE","",""
"","individuals","14489","92336","2820","167776","3","","",""
"","individuals","64882","92336","2820","167777","2","","",""
"Glen Park at Long Beach","seniors","133421","90802","2820","167778","86","1046 E 4th St","","Glen Park Healthy Living Retirement Communities"
"Pacific Bay Recovery","healthcare","167779","92101","2820","167779","40","1501 5th Ave","Suite 200","Pacific Bay Recovery"
"St Martin High Desert","healthcare","167780","92392","2820","167780","5","15475 Seneca Road","Suite A",""
"ERA Home Hearlth Services, Corp.","healthcare","111177","91723","2820","167781","5","270 West Badillo St.","",""
"Suncrest Home Health","healthcare","142637","91710","2820","167782","8","12598 Central Ave. Suite 201.","",""
"Adamant Behavioral Services, Inc","healthcare","167783","91020","2820","167783","12","2944 Honolulu Ave","",""
"West LA Surgery Center","healthcare","167784","90067","2820","167784","3","","",""
"City of Chino Hills","local","110135","91709","2820","167785","200","14000 City Center Drive","","City of Chino Hills"
"Etiwanda School District","schools","4396","91739","2820","167786","15162","6061 East Ave.","","Etiwanda School District"
"Upland Rehabilitation & Care Center","healthcare","132005","91786","2820","167787","150","1221 E Arrow Hwy","",""
"","individuals","138199","95050","2820","167788","3","","",""
"Bridge Hospice Solano","healthcare","167789","94533","2820","167789","15","1261 Travis Blvd. 250","","Bridge Home Health and Hospice"
"North Valley Military Institute","schools","73132","91352","2820","167790","870","12105 Allegheny St","",""
"Unicare Hospice Provider, Inc","healthcare","167791","91786","2820","167791","20","870 N Mountain Ave","#208",""
"","individuals","158635","95864","2820","167792","3","","",""
"Premier Care Center for Palm Springs","healthcare","163780","92264","2820","167793","90","2990 E. Ramon Road","",""
"Colonial Care Center","healthcare","124161","90802","2820","167794","228","1913 E 5th St","","Longwood Management"
"Triune Home Health","healthcare","145384","91763","2820","167795","4","4959 Palo Verde St. #206C-6","",""
"CaISO","state","132840","95630","2820","167796","650","250 Outcropping Way","",""
"County of San Bernardino","local","3629","92415","2820","167797","21700","County Government Center","385 N. Arrowhead Ave. Fifth Floor","County of San Bernardino"
"","individuals","163112","92037","2820","167798","2","","",""
"Assemblymember Kelly Seyarto","state","167799","92562","2820","167799","6","41391 Kalmia Street Suite #220","","California State Assembly"
"Md Preferred Hospice Inc","healthcare","134595","90670","2820","167800","7","12631 Imperial Hwy  STE. E-127","","MD PREFERRED HOSPICE INC."
"California State Guard","service","167801","95826","2820","167801","10","9800 Goethe Road","","Installation Support Command"
"Ambassadore Health Care, Inc.","healthcare","167387","90701","2820","167802","10","17100 Pioneer Blvd. #270","","Ambassadore Health Care, Inc."
"Westview Services","nonprofits","126839","92802","2820","167803","26","1701 S. Euclid","SUITE C","Westview Services BHO"
"Interventional Spine Center","healthcare","160216","92653","2820","167804","4","24012 Calle de la Plata Suite 120","","Surgery Partners"
"Moreland School District","schools","83707","95130","2820","167805","7800","4711 Campbell Avenue","","Moreland School District"
"Oak Grove School District","schools","23077","95119","2820","167806","12100","6578 Santa Teresa Blvd","","Oak Grove School District"
"Crestview Preparatory School","schools","167807","91001","2820","167807","237","140 Foothill Blvd.","",""
"Kei-Ai South Bay Healthcare Center","healthcare","126547","90247","2820","167808","150","15115 S. Vermont Ave.","","Aspen Skilled Healthcare"
"Comfort Home Health Care","healthcare","156978","90807","2820","167809","10","","",""
"Mamco Inc","businesses","167810","92571","2820","167810","15","764 Ramona Expressway STE C","","Mamco Inc"
"","individuals","133241","92101","2820","167811","20","","",""
"COMPASSIONATE TOUCH HOSPICE CARE, INC.","healthcare","143605","91754","2820","167812","6","2063 S ATLANTIC BLVD.","STE 2J",""
"","individuals","114992","95357","2820","167813","1","","",""
"","individuals","167814","91732","2820","167814","5","","",""
"","individuals","167815","95356","2820","167815","2","","",""
"","individuals","167816","95356","2820","167816","2","","",""
"Tripidays Egypt Tours","businesses","167817","90248","2820","167817","5","550 Patrice place suite #A","","Tripidays Egypt Tours"
"D' Alexandria Hospice, Inc.","businesses","145644","91790","2820","167818","15","1535 W Merced Ave","Suite 300",""
"Golden Meadows Hospice LLC","healthcare","142351","91790","2820","167819","15","640 S. Sunset Ave","suite 201","Golden Meadows Hospice LLC"
"Incarnation Parish School","schools","110209","91202","2820","167820","285","123  W Glenoaks Blvd","",""
"Brier Elementary School","schools","52653","94538","2820","167821","645","","","Fremont Unified School District"
"Center for Elders' Independence","nonprofits","167822","94612","2820","167822","250","510 17th Street","",""
"Vineland Post Acute","healthcare","167823","91606","2820","167823","50","","",""
"TROVE","businesses","167824","94005","2820","167824","200","240 Valley DR","","TROVE"
"Sun-Triune Healthcare, Inc.","healthcare","128749","90010","2820","167825","20","3055 Wilshire Blvd Suite 890","","Sun-Triune Healthcare, Inc."
"","individuals","167826","95361","2820","167826","3","","",""
"GEO HOSPICE CARE, INC.","healthcare","167269","91730","2820","167827","10","9607 BUSINESS CENTER DR. SUITE G","",""
"Four Thirty Six Aesthetic Surgery Center","healthcare","167828","90210","2820","167828","15","","","Dr. Robert Applebaum"
"Peninsula Surgery Center, LLC","healthcare","167829","94065","2820","167829","10","350 Marine Parkway Sye 100","","Peninsula Surgery Center, LLC"
"Hospice and Palliative Care of California","healthcare","167830","91104","2820","167830","5","1575 N. Lake Ave., Suite 100","",""
"Universal Home Health and Hospice","healthcare","167831","94538","2820","167831","6","44240 Fremont Blvd.","Suite A",""
"Cardinal Home Health Care","healthcare","167832","91762","2820","167832","12","","",""
"Firmenich","businesses","167833","92121","2820","167833","40","4767 Nexus Center Drive","",""
"Discovery Charter Preparatory","schools","167834","91342","2820","167834","263","13570 Eldridge Avenue","","Discovery Charter Preparatory"
"The Well Medical Center","healthcare","129452","92024","2820","167835","7","303 santa fe drive","",""
"Serene Hospice Care","healthcare","167836","91214","2820","167836","10","3131 Foothill Blvd #J","",""
"St. Angela Merici Parish School","schools","167837","92821","2820","167837","265","","",""
"Housing Authority of the City of San Buenaventura","local","16743","93001","2820","167838","63","995 Riverside Street","","City of San Buenaventura"
"Evergreen Hospice Care, Inc.","healthcare","117410","90703","2820","167839","270","17215 Studebaker Rd, suite 100","",""
"","individuals","156059","92878-3637","2820","167840","1","","",""
"B&D Hospice Services","healthcare","131464","91606","2820","167841","3","6350 Laurel Canyon Blvd Ste 205","",""
"Beverly Hills Regional Surgery Center","healthcare","119146","90024","2820","167842","5","10921 WILSHIRE BLVD., SUITE 1104","",""
"Enterprise Resource Center","schools","72179","92591","2820","167843","300","","","Springs Charter Schools"
